tDocumento;tCorrelativo;tTurno;tTipoPago;tOtroTipoPago;tMoneda;nTipoCambio;nMonto;nVuelto;nPropina;tTarjeta;tReferencia;tBanco;tNumero;tFechaVencimiento;tObservacion;tUsuario;fRegistro;fDiaContable;tCodigoPedido
2500030343;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2210789273;;NULL;WSInforest;23/04/2025 9:55;23/04/2025 9:55;2500030343
2500030337;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8243;;NULL;WSInforest;23/04/2025 9:40;23/04/2025 9:40;2500030337
2500030329;1;;2;NULL;1;4;64;NULL;0;7;WS;NULL;2210787015;;NULL;WSInforest;23/04/2025 8:48;23/04/2025 8:48;2500030329
2500030328;1;;2;NULL;1;4;26;NULL;0;7;WS;NULL;2210786935;;NULL;WSInforest;23/04/2025 8:45;23/04/2025 8:45;2500030328
2500030326;1;;2;NULL;1;4;109;NULL;0;18;WS;NULL;0423-#1;;NULL;WSInforest;23/04/2025 8:42;23/04/2025 8:42;2500030326
2500030325;1;;2;NULL;1;4;32;NULL;0;9;WS;NULL;1528870484;;NULL;WSInforest;23/04/2025 8:41;23/04/2025 8:41;2500030325
2500030319;1;;2;NULL;1;4;25,8;NULL;0;7;WS;NULL;2210785835;;NULL;WSInforest;23/04/2025 7:54;23/04/2025 7:54;2500030319
2500030315;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2210785561;;NULL;WSInforest;23/04/2025 7:34;23/04/2025 7:34;2500030315
2500030313;1;;2;NULL;1;4;26;NULL;0;9;WS;NULL;1528906896;;NULL;WSInforest;23/04/2025 7:30;23/04/2025 7:30;2500030313
2500030312;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210785373;;NULL;WSInforest;23/04/2025 7:18;23/04/2025 7:18;2500030312
2500030311;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210785326;;NULL;WSInforest;23/04/2025 7:13;23/04/2025 7:13;2500030311
2500030310;1;;2;NULL;1;4;186;NULL;0;17;WS;NULL;1630;;NULL;WSInforest;23/04/2025 6:12;23/04/2025 6:12;2500030310
2500030307;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;9237;;NULL;WSInforest;22/04/2025 22:36;22/04/2025 22:36;2500030307
2500030301;1;;2;NULL;1;4;104;NULL;0;7;WS;NULL;2210776522;;NULL;WSInforest;22/04/2025 21:33;22/04/2025 21:33;2500030301
2500030299;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2210776055;;NULL;WSInforest;22/04/2025 21:29;22/04/2025 21:29;2500030299
2500030295;1;;2;NULL;1;4;66;NULL;0;17;WS;NULL;4308;;NULL;WSInforest;22/04/2025 20:59;22/04/2025 20:59;2500030295
2500030293;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8574;;NULL;WSInforest;22/04/2025 20:47;22/04/2025 20:47;2500030293
2500030291;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1528782481;;NULL;WSInforest;22/04/2025 20:42;22/04/2025 20:42;2500030291
2500030289;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210769214;;NULL;WSInforest;22/04/2025 20:31;22/04/2025 20:31;2500030289
2500030287;1;;2;NULL;1;4;113,4;NULL;0;7;WS;NULL;2210767955;;NULL;WSInforest;22/04/2025 20:22;22/04/2025 20:22;2500030287
2500030284;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210766910;;NULL;WSInforest;22/04/2025 20:15;22/04/2025 20:15;2500030284
2500030283;1;;2;NULL;1;4;95;NULL;0;7;WS;NULL;2210766535;;NULL;WSInforest;22/04/2025 20:12;22/04/2025 20:12;2500030283
2500030281;1;;2;NULL;1;4;41,9;NULL;0;7;WS;NULL;2210766191;;NULL;WSInforest;22/04/2025 20:09;22/04/2025 20:09;2500030281
2500030274;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1528281023;;NULL;WSInforest;22/04/2025 19:47;22/04/2025 19:47;2500030274
2500030272;1;;2;NULL;1;4;96,6;NULL;0;7;WS;NULL;2210762455;;NULL;WSInforest;22/04/2025 19:42;22/04/2025 19:42;2500030272
2500030271;1;;2;NULL;1;4;61,9;NULL;0;7;WS;NULL;2210762454;;NULL;WSInforest;22/04/2025 19:42;22/04/2025 19:42;2500030271
2500030270;1;;2;NULL;1;4;52;NULL;0;9;WS;NULL;1528717366;;NULL;WSInforest;22/04/2025 19:40;22/04/2025 19:40;2500030270
2500030268;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;2082;;NULL;WSInforest;22/04/2025 19:34;22/04/2025 19:34;2500030268
2500030267;1;;2;NULL;1;4;26,9;NULL;0;7;WS;NULL;2210760207;;NULL;WSInforest;22/04/2025 19:26;22/04/2025 19:26;2500030267
2500030266;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210759982;;NULL;WSInforest;22/04/2025 19:24;22/04/2025 19:24;2500030266
2500030260;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210758716;;NULL;WSInforest;22/04/2025 19:15;22/04/2025 19:15;2500030260
2500030259;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210758657;;NULL;WSInforest;22/04/2025 19:14;22/04/2025 19:14;2500030259
2500030251;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210755826;;NULL;WSInforest;22/04/2025 18:49;22/04/2025 18:49;2500030251
2500030247;1;;2;NULL;1;4;29;NULL;0;9;WS;NULL;1528618768;;NULL;WSInforest;22/04/2025 18:30;22/04/2025 18:30;2500030247
2500030245;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210753724;;NULL;WSInforest;22/04/2025 18:27;22/04/2025 18:27;2500030245
2500030233;1;;2;NULL;1;4;50,7;NULL;0;7;WS;NULL;2210752043;;NULL;WSInforest;22/04/2025 18:09;22/04/2025 18:09;2500030233
2500030231;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2210750923;;NULL;WSInforest;22/04/2025 17:56;22/04/2025 17:56;2500030231
2500030226;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2210750446;;NULL;WSInforest;22/04/2025 17:50;22/04/2025 17:50;2500030226
2500030222;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210749989;;NULL;WSInforest;22/04/2025 17:44;22/04/2025 17:44;2500030222
2500030220;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;3197;;NULL;WSInforest;22/04/2025 17:42;22/04/2025 17:42;2500030220
2500030217;1;;2;NULL;1;4;34;NULL;0;7;WS;NULL;2210749531;;NULL;WSInforest;22/04/2025 17:38;22/04/2025 17:38;2500030217
2500030216;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2210749411;;NULL;WSInforest;22/04/2025 17:37;22/04/2025 17:37;2500030216
2500030215;1;;2;NULL;1;4;178;NULL;0;17;WS;NULL;3113;;NULL;WSInforest;22/04/2025 17:36;22/04/2025 17:36;2500030215
2500030212;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2210748219;;NULL;WSInforest;22/04/2025 17:19;22/04/2025 17:19;2500030212
2500030209;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;2303;;NULL;WSInforest;22/04/2025 17:12;22/04/2025 17:12;2500030209
2500030207;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2210747418;;NULL;WSInforest;22/04/2025 17:08;22/04/2025 17:08;2500030207
2500030199;1;;2;NULL;1;4;89,7;NULL;0;7;WS;NULL;2210745956;;NULL;WSInforest;22/04/2025 16:47;22/04/2025 16:47;2500030199
2500030198;1;;2;NULL;1;4;25,9;NULL;0;7;WS;NULL;2210745824;;NULL;WSInforest;22/04/2025 16:45;22/04/2025 16:45;2500030198
2500030194;1;;2;NULL;1;4;16,9;NULL;0;18;WS;NULL;0422-#2;;NULL;WSInforest;22/04/2025 16:39;22/04/2025 16:39;2500030194
2500030189;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2210744764;;NULL;WSInforest;22/04/2025 16:29;22/04/2025 16:29;2500030189
2500030186;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210743930;;NULL;WSInforest;22/04/2025 16:15;22/04/2025 16:15;2500030186
2500030185;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8781;;NULL;WSInforest;22/04/2025 16:14;22/04/2025 16:14;2500030185
2500030184;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2210743838;;NULL;WSInforest;22/04/2025 16:14;22/04/2025 16:14;2500030184
2500030180;1;;2;NULL;1;4;33,8;NULL;0;7;WS;NULL;2210742980;;NULL;WSInforest;22/04/2025 16:01;22/04/2025 16:01;2500030180
2500030178;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1528432509;;NULL;WSInforest;22/04/2025 15:57;22/04/2025 15:57;2500030178
2500030170;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210740873;;NULL;WSInforest;22/04/2025 15:28;22/04/2025 15:28;2500030170
2500030168;1;;2;NULL;1;4;54,9;NULL;0;7;WS;NULL;2210740417;;NULL;WSInforest;22/04/2025 15:21;22/04/2025 15:21;2500030168
2500030165;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210739143;;NULL;WSInforest;22/04/2025 15:02;22/04/2025 15:02;2500030165
2500030159;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210737629;;NULL;WSInforest;22/04/2025 14:40;22/04/2025 14:40;2500030159
2500030158;1;;2;NULL;1;4;49,9;NULL;0;17;WS;NULL;5591;;NULL;WSInforest;22/04/2025 14:40;22/04/2025 14:40;2500030158
2500030156;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210736659;;NULL;WSInforest;22/04/2025 14:26;22/04/2025 14:26;2500030156
2500030154;1;;2;NULL;1;4;64;NULL;0;7;WS;NULL;2210735786;;NULL;WSInforest;22/04/2025 14:15;22/04/2025 14:15;2500030154
2500030153;1;;2;NULL;1;4;201;NULL;0;17;WS;NULL;8650;;NULL;WSInforest;22/04/2025 14:14;22/04/2025 14:14;2500030153
2500030152;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;7747;;NULL;WSInforest;22/04/2025 14:13;22/04/2025 14:13;2500030152
2500030151;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210735564;;NULL;WSInforest;22/04/2025 14:11;22/04/2025 14:11;2500030151
2500030149;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210735282;;NULL;WSInforest;22/04/2025 14:08;22/04/2025 14:08;2500030149
2500030143;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2210734441;;NULL;WSInforest;22/04/2025 13:59;22/04/2025 13:59;2500030143
2500030139;1;;2;NULL;1;4;34,9;NULL;0;7;WS;NULL;2210731724;;NULL;WSInforest;22/04/2025 13:28;22/04/2025 13:28;2500030139
2500030137;1;;2;NULL;1;4;75,6;NULL;0;7;WS;NULL;2210731001;;NULL;WSInforest;22/04/2025 13:21;22/04/2025 13:21;2500030137
2500030135;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2210730739;;NULL;WSInforest;22/04/2025 13:19;22/04/2025 13:19;2500030135
2500030134;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210730566;;NULL;WSInforest;22/04/2025 13:17;22/04/2025 13:17;2500030134
2500030133;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210730516;;NULL;WSInforest;22/04/2025 13:17;22/04/2025 13:17;2500030133
2500030130;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210730049;;NULL;WSInforest;22/04/2025 13:12;22/04/2025 13:12;2500030130
2500030129;1;;2;NULL;1;4;29,9;NULL;0;9;WS;NULL;1528281259;;NULL;WSInforest;22/04/2025 13:09;22/04/2025 13:09;2500030129
2500030125;1;;2;NULL;1;4;68,7;NULL;0;7;WS;NULL;2210729055;;NULL;WSInforest;22/04/2025 13:03;22/04/2025 13:03;2500030125
2500030123;1;;2;NULL;1;4;100,3;NULL;0;7;WS;NULL;2210728765;;NULL;WSInforest;22/04/2025 13:00;22/04/2025 13:00;2500030123
2500030122;1;;2;NULL;1;4;109;NULL;0;17;WS;NULL;9509;;NULL;WSInforest;22/04/2025 12:58;22/04/2025 12:58;2500030122
2500030121;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210728325;;NULL;WSInforest;22/04/2025 12:56;22/04/2025 12:56;2500030121
2500030116;1;;2;NULL;1;4;99,9;NULL;0;17;WS;NULL;9269;;NULL;WSInforest;22/04/2025 12:45;22/04/2025 12:45;2500030116
2500030115;1;;2;NULL;1;4;60,6;NULL;0;7;WS;NULL;2210727050;;NULL;WSInforest;22/04/2025 12:44;22/04/2025 12:44;2500030115
2500030114;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210725415;;NULL;WSInforest;22/04/2025 12:30;22/04/2025 12:30;2500030114
2500030111;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210724888;;NULL;WSInforest;22/04/2025 12:26;22/04/2025 12:26;2500030111
2500030110;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;9024;;NULL;WSInforest;22/04/2025 12:26;22/04/2025 12:26;2500030110
2500030109;1;;2;NULL;1;4;133;NULL;0;17;WS;NULL;1420;;NULL;WSInforest;22/04/2025 12:18;22/04/2025 12:18;2500030109
2500030108;1;;2;NULL;1;4;30,9;NULL;0;7;WS;NULL;2210723802;;NULL;WSInforest;22/04/2025 12:16;22/04/2025 12:16;2500030108
2500030107;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;9926;;NULL;WSInforest;22/04/2025 12:14;22/04/2025 12:14;2500030107
2500030106;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2210723005;;NULL;WSInforest;22/04/2025 12:06;22/04/2025 12:06;2500030106
2500030100;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210722078;;NULL;WSInforest;22/04/2025 11:54;22/04/2025 11:54;2500030100
2500030099;1;;2;NULL;1;4;109;NULL;0;9;WS;NULL;1528215295;;NULL;WSInforest;22/04/2025 11:52;22/04/2025 11:52;2500030099
2500030098;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210721360;;NULL;WSInforest;22/04/2025 11:42;22/04/2025 11:42;2500030098
2500030096;1;;2;NULL;1;4;83,4;NULL;0;7;WS;NULL;2210720953;;NULL;WSInforest;22/04/2025 11:35;22/04/2025 11:35;2500030096
2500030089;1;;2;NULL;1;4;224;NULL;0;17;WS;NULL;8857;;NULL;WSInforest;22/04/2025 11:16;22/04/2025 11:16;2500030089
2500030088;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;6362;;NULL;WSInforest;22/04/2025 11:04;22/04/2025 11:04;2500030088
2500030086;1;;2;NULL;1;4;16,9;NULL;0;9;WS;NULL;1528033596;;NULL;WSInforest;22/04/2025 10:52;22/04/2025 10:52;2500030086
2500030085;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210718890;;NULL;WSInforest;22/04/2025 10:50;22/04/2025 10:50;2500030085
2500030083;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210718426;;NULL;WSInforest;22/04/2025 10:38;22/04/2025 10:38;2500030083
2500030082;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;4003;;NULL;WSInforest;22/04/2025 10:31;22/04/2025 10:31;2500030082
2500030080;1;;2;NULL;1;4;149,7;NULL;0;9;WS;NULL;1528142236;;NULL;WSInforest;22/04/2025 10:25;22/04/2025 10:25;2500030080
2500030075;1;;2;NULL;1;4;18;NULL;0;7;WS;NULL;2210717277;;NULL;WSInforest;22/04/2025 10:07;22/04/2025 10:07;2500030075
2500030073;1;;2;NULL;1;4;109;NULL;0;9;WS;NULL;1528140324;;NULL;WSInforest;22/04/2025 9:47;22/04/2025 9:47;2500030073
2500030072;1;;2;NULL;1;4;90,8;NULL;0;17;WS;NULL;4111;;NULL;WSInforest;22/04/2025 9:45;22/04/2025 9:45;2500030072
2500030070;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;1892;;NULL;WSInforest;22/04/2025 9:32;22/04/2025 9:32;2500030070
2500030067;1;;2;NULL;1;4;32,8;NULL;0;7;WS;NULL;2210715680;;NULL;WSInforest;22/04/2025 9:23;22/04/2025 9:23;2500030067
2500030066;1;;2;NULL;1;4;38;NULL;0;7;WS;NULL;2210715681;;NULL;WSInforest;22/04/2025 9:23;22/04/2025 9:23;2500030066
2500030065;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;2748;;NULL;WSInforest;22/04/2025 9:21;22/04/2025 9:21;2500030065
2500030064;1;;2;NULL;1;4;49,9;NULL;0;18;WS;NULL;0422-#1;;NULL;WSInforest;22/04/2025 9:19;22/04/2025 9:19;2500030064
2500030063;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210715185;;NULL;WSInforest;22/04/2025 9:09;22/04/2025 9:09;2500030063
2500030062;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210715160;;NULL;WSInforest;22/04/2025 9:08;22/04/2025 9:08;2500030062
2500030060;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;3151;;NULL;WSInforest;22/04/2025 9:03;22/04/2025 9:03;2500030060
2500030059;1;;2;NULL;1;4;61,9;NULL;0;7;WS;NULL;2210714952;;NULL;WSInforest;22/04/2025 9:01;22/04/2025 9:01;2500030059
2500030058;1;;2;NULL;1;4;49,9;NULL;0;17;WS;NULL;6850;;NULL;WSInforest;22/04/2025 8:54;22/04/2025 8:54;2500030058
2500030057;1;;2;NULL;1;4;49,9;NULL;0;17;WS;NULL;7973;;NULL;WSInforest;22/04/2025 8:51;22/04/2025 8:51;2500030057
2500030053;1;;2;NULL;1;4;290;NULL;0;17;WS;NULL;2651;;NULL;WSInforest;22/04/2025 8:37;22/04/2025 8:37;2500030053
2500030051;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210713766;;NULL;WSInforest;22/04/2025 8:16;22/04/2025 8:16;2500030051
2500030050;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210713611;;NULL;WSInforest;22/04/2025 8:10;22/04/2025 8:10;2500030050
2500030047;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;4148;;NULL;WSInforest;22/04/2025 8:03;22/04/2025 8:03;2500030047
2500030046;1;;2;NULL;1;4;49,9;NULL;0;17;WS;NULL;1681;;NULL;WSInforest;22/04/2025 8:00;22/04/2025 8:00;2500030046
2500030045;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2210713408;;NULL;WSInforest;22/04/2025 7:59;22/04/2025 7:59;2500030045
2500030043;1;;2;NULL;1;4;25,9;NULL;0;7;WS;NULL;2210713327;;NULL;WSInforest;22/04/2025 7:54;22/04/2025 7:54;2500030043
2500030042;1;;2;NULL;1;4;52;NULL;0;7;WS;NULL;2210713300;;NULL;WSInforest;22/04/2025 7:52;22/04/2025 7:52;2500030042
2500030041;1;;2;NULL;1;4;74,8;NULL;0;9;WS;NULL;1528027229;;NULL;WSInforest;22/04/2025 7:52;22/04/2025 7:52;2500030041
2500030040;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2210713261;;NULL;WSInforest;22/04/2025 7:50;22/04/2025 7:50;2500030040
2500030039;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;6302;;NULL;WSInforest;22/04/2025 7:49;22/04/2025 7:49;2500030039
2500030038;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210712889;;NULL;WSInforest;22/04/2025 7:19;22/04/2025 7:19;2500030038
2500030037;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;5712;;NULL;WSInforest;22/04/2025 6:56;22/04/2025 6:56;2500030037
2500030031;1;;2;NULL;1;4;151;NULL;0;17;WS;NULL;4308;;NULL;WSInforest;21/04/2025 21:36;21/04/2025 21:36;2500030031
2500030029;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;8652;;NULL;WSInforest;21/04/2025 21:32;21/04/2025 21:32;2500030029
2500030028;1;;2;NULL;1;4;33,8;NULL;0;9;WS;NULL;1527889710;;NULL;WSInforest;21/04/2025 21:30;21/04/2025 21:30;2500030028
2500030026;1;;2;NULL;1;4;49,9;NULL;0;9;WS;NULL;1527719744;;NULL;WSInforest;21/04/2025 21:24;21/04/2025 21:24;2500030026
2500030022;1;;2;NULL;1;4;44,9;NULL;0;9;WS;NULL;1527885068;;NULL;WSInforest;21/04/2025 20:44;21/04/2025 20:44;2500030022
2500030020;1;;2;NULL;1;4;49,9;NULL;0;9;WS;NULL;1527848275;;NULL;WSInforest;21/04/2025 20:40;21/04/2025 20:40;2500030020
2500030013;1;;2;NULL;1;4;50,8;NULL;0;7;WS;NULL;2210696933;;NULL;WSInforest;21/04/2025 20:24;21/04/2025 20:24;2500030013
2500030009;1;;2;NULL;1;4;67,6;NULL;0;7;WS;NULL;2210695705;;NULL;WSInforest;21/04/2025 20:14;21/04/2025 20:14;2500030009
2500030008;1;;2;NULL;1;4;59,8;NULL;0;9;WS;NULL;1527843984;;NULL;WSInforest;21/04/2025 20:06;21/04/2025 20:06;2500030008
2500030005;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210694322;;NULL;WSInforest;21/04/2025 20:03;21/04/2025 20:03;2500030005
2500030003;1;;2;NULL;1;4;48,8;NULL;0;7;WS;NULL;2210692984;;NULL;WSInforest;21/04/2025 19:52;21/04/2025 19:52;2500030003
2500030002;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210692877;;NULL;WSInforest;21/04/2025 19:51;21/04/2025 19:51;2500030002
2500030001;1;;2;NULL;1;4;286;NULL;0;17;WS;NULL;3813;;NULL;WSInforest;21/04/2025 19:47;21/04/2025 19:47;2500030001
2500030000;1;;2;NULL;1;4;56,8;NULL;0;7;WS;NULL;2210692224;;NULL;WSInforest;21/04/2025 19:46;21/04/2025 19:46;2500030000
2500029998;1;;2;NULL;1;4;56;NULL;0;7;WS;NULL;2210691837;;NULL;WSInforest;21/04/2025 19:42;21/04/2025 19:42;2500029998
2500029996;1;;2;NULL;1;4;26,9;NULL;0;7;WS;NULL;2210691506;;NULL;WSInforest;21/04/2025 19:40;21/04/2025 19:40;2500029996
2500029991;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210689994;;NULL;WSInforest;21/04/2025 19:28;21/04/2025 19:28;2500029991
2500029988;1;;2;NULL;1;4;37,8;NULL;0;7;WS;NULL;2210689392;;NULL;WSInforest;21/04/2025 19:23;21/04/2025 19:23;2500029988
2500029985;1;;2;NULL;1;4;48,8;NULL;0;7;WS;NULL;2210688785;;NULL;WSInforest;21/04/2025 19:18;21/04/2025 19:18;2500029985
2500029983;1;;2;NULL;1;4;57,7;NULL;0;7;WS;NULL;2210688390;;NULL;WSInforest;21/04/2025 19:15;21/04/2025 19:15;2500029983
2500029981;1;;2;NULL;1;4;55,9;NULL;0;17;WS;NULL;7206;;NULL;WSInforest;21/04/2025 19:10;21/04/2025 19:10;2500029981
2500029977;1;;2;NULL;1;4;109;NULL;0;9;WS;NULL;1527741806;;NULL;WSInforest;21/04/2025 18:54;21/04/2025 18:54;2500029977
2500029976;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210686006;;NULL;WSInforest;21/04/2025 18:54;21/04/2025 18:54;2500029976
2500029973;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2210685045;;NULL;WSInforest;21/04/2025 18:44;21/04/2025 18:44;2500029973
2500029970;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210684339;;NULL;WSInforest;21/04/2025 18:36;21/04/2025 18:36;2500029970
2500029967;1;;2;NULL;1;4;32,8;NULL;0;7;WS;NULL;2210683044;;NULL;WSInforest;21/04/2025 18:22;21/04/2025 18:22;2500029967
2500029962;1;;2;NULL;1;4;48,8;NULL;0;7;WS;NULL;2210681571;;NULL;WSInforest;21/04/2025 18:03;21/04/2025 18:03;2500029962
2500029954;1;;2;NULL;1;4;32;NULL;0;7;WS;NULL;2210680331;;NULL;WSInforest;21/04/2025 17:46;21/04/2025 17:46;2500029954
2500029942;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210677991;;NULL;WSInforest;21/04/2025 17:12;21/04/2025 17:12;2500029942
2500029940;1;;2;NULL;1;4;10;NULL;0;9;WS;NULL;1527607542;;NULL;WSInforest;21/04/2025 17:08;21/04/2025 17:08;2500029940
2500029939;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210677639;;NULL;WSInforest;21/04/2025 17:07;21/04/2025 17:07;2500029939
2500029937;1;;2;NULL;1;4;24,9;NULL;0;7;WS;NULL;2210675660;;NULL;WSInforest;21/04/2025 16:37;21/04/2025 16:37;2500029937
2500029934;1;;2;NULL;1;4;131,8;NULL;0;7;WS;NULL;2210674942;;NULL;WSInforest;21/04/2025 16:26;21/04/2025 16:26;2500029934
2500029932;1;;2;NULL;1;4;61,9;NULL;0;7;WS;NULL;2210674754;;NULL;WSInforest;21/04/2025 16:22;21/04/2025 16:22;2500029932
2500029929;1;;2;NULL;1;4;16,9;NULL;0;7;WS;NULL;2210674518;;NULL;WSInforest;21/04/2025 16:19;21/04/2025 16:19;2500029929
2500029928;1;;2;NULL;1;4;129,7;NULL;0;7;WS;NULL;2210674513;;NULL;WSInforest;21/04/2025 16:19;21/04/2025 16:19;2500029928
2500029925;1;;2;NULL;1;4;61,9;NULL;0;7;WS;NULL;2210673882;;NULL;WSInforest;21/04/2025 16:08;21/04/2025 16:08;2500029925
2500029922;1;;2;NULL;1;4;70;NULL;0;17;WS;NULL;8680;;NULL;WSInforest;21/04/2025 15:57;21/04/2025 15:57;2500029922
2500029920;1;;2;NULL;1;4;109;NULL;0;7;WS;NULL;2210672977;;NULL;WSInforest;21/04/2025 15:54;21/04/2025 15:54;2500029920
2500029917;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;9439;;NULL;WSInforest;21/04/2025 15:45;21/04/2025 15:45;2500029917
2500029912;1;;2;NULL;1;4;35;NULL;0;7;WS;NULL;2210671724;;NULL;WSInforest;21/04/2025 15:34;21/04/2025 15:34;2500029912
2500029911;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210671534;;NULL;WSInforest;21/04/2025 15:31;21/04/2025 15:31;2500029911
2500029904;1;;2;NULL;1;4;49,9;NULL;0;9;WS;NULL;1527533850;;NULL;WSInforest;21/04/2025 15:10;21/04/2025 15:10;2500029904
2500029903;1;;2;NULL;1;4;109;NULL;0;18;WS;NULL;0421-#4;;NULL;WSInforest;21/04/2025 15:01;21/04/2025 15:01;2500029903
2500029899;1;;2;NULL;1;4;29,9;NULL;0;7;WS;NULL;2210668655;;NULL;WSInforest;21/04/2025 14:48;21/04/2025 14:48;2500029899
2500029896;1;;2;NULL;1;4;115;NULL;0;17;WS;NULL;7045;;NULL;WSInforest;21/04/2025 14:42;21/04/2025 14:42;2500029896
2500029895;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210667398;;NULL;WSInforest;21/04/2025 14:29;21/04/2025 14:29;2500029895
2500029894;1;;2;NULL;1;4;22,9;NULL;0;17;WS;NULL;788;;NULL;WSInforest;21/04/2025 14:20;21/04/2025 14:20;2500029894
2500029893;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210666595;;NULL;WSInforest;21/04/2025 14:18;21/04/2025 14:18;2500029893
2500029892;1;;2;NULL;1;4;49,9;NULL;0;7;WS;NULL;2210665948;;NULL;WSInforest;21/04/2025 14:10;21/04/2025 14:10;2500029892
